Model replicates Starrett & Saumon 2014 'A simple method for determining the ionic structure of warm dense matter'
# Convergence: Err(φ)=5.791e-11, Err(n_e)=4.657e-13, Err(IET)=9.989e-13, Q_net=-6.032e-11
# {"name":"CS2014_Al", "Z":13, "Zstar":3.5103295199303637, "A":26.981539,  "μ[AU]": 2.9427641339e-02, "Te[AU]": 3.675e-01, "Ti[AU]": 3.675e-02, "rs[AU]": 2.990e+00 }
   r[AU]           ne_full[AU]     n_ion[AU]       ne_ext[AU]      ne_PA[AU]       ne_scr[AU]      
   2.448884e-04    1.169141e+06    1.169140e+06    9.180704e-03    1.169141e+06    1.204934e+00
   2.464379e-04    1.158129e+06    1.158127e+06    9.180704e-03    1.158129e+06    1.395550e+00
   2.479971e-04    1.147221e+06    1.147219e+06    9.180704e-03    1.147221e+06    1.704125e+00
   2.495663e-04    1.136415e+06    1.136413e+06    9.180704e-03    1.136415e+06    1.837554e+00
   2.511453e-04    1.125711e+06    1.125709e+06    9.180704e-03    1.125711e+06    1.801226e+00
   2.527344e-04    1.115107e+06    1.115106e+06    9.180704e-03    1.115107e+06    1.600067e+00
   2.543335e-04    1.104603e+06    1.104602e+06    9.180704e-03    1.104603e+06    1.255758e+00
   2.559427e-04    1.094199e+06    1.094198e+06    9.180704e-03    1.094199e+06    1.296686e+00
   2.575621e-04    1.083893e+06    1.083891e+06    9.180704e-03    1.083892e+06    1.614378e+00
   2.591917e-04    1.073683e+06    1.073681e+06    9.180704e-03    1.073683e+06    1.766559e+00
   2.608317e-04    1.063570e+06    1.063568e+06    9.180704e-03    1.063570e+06    1.757423e+00
   2.624820e-04    1.053551e+06    1.053550e+06    9.180704e-03    1.053551e+06    1.573126e+00
   2.641428e-04    1.043627e+06    1.043626e+06    9.180704e-03    1.043627e+06    1.233643e+00
   2.658141e-04    1.033796e+06    1.033795e+06    9.180704e-03    1.033796e+06    1.225951e+00
   2.674960e-04    1.024059e+06    1.024057e+06    9.180704e-03    1.024059e+06    1.539341e+00
   2.691885e-04    1.014413e+06    1.014411e+06    9.180704e-03    1.014413e+06    1.700294e+00
   2.708917e-04    1.004857e+06    1.004855e+06    9.180704e-03    1.004857e+06    1.694186e+00
   2.726057e-04    9.953916e+05    9.953900e+05    9.180704e-03    9.953915e+05    1.540125e+00
   2.743305e-04    9.860149e+05    9.860137e+05    9.180704e-03    9.860149e+05    1.242846e+00
   2.760662e-04    9.767267e+05    9.767256e+05    9.180704e-03    9.767267e+05    1.156395e+00
   2.778130e-04    9.675264e+05    9.675250e+05    9.180704e-03    9.675264e+05    1.457715e+00
   2.795707e-04    9.584126e+05    9.584110e+05    9.180704e-03    9.584126e+05    1.620713e+00
   2.813396e-04    9.493844e+05    9.493828e+05    9.180704e-03    9.493844e+05    1.638549e+00
   2.831197e-04    9.404411e+05    9.404396e+05    9.180704e-03    9.404411e+05    1.517679e+00
   2.849111e-04    9.315819e+05    9.315806e+05    9.180704e-03    9.315818e+05    1.252488e+00
   2.867138e-04    9.228061e+05    9.228050e+05    9.180704e-03    9.228061e+05    1.063127e+00
   2.885279e-04    9.141134e+05    9.141121e+05    9.180704e-03    9.141134e+05    1.377916e+00
   2.903534e-04    9.055025e+05    9.055010e+05    9.180704e-03    9.055025e+05    1.554619e+00
   2.921906e-04    8.969725e+05    8.969709e+05    9.180704e-03    8.969725e+05    1.594963e+00
   2.940393e-04    8.885227e+05    8.885212e+05    9.180704e-03    8.885227e+05    1.484311e+00
   2.958998e-04    8.801523e+05    8.801510e+05    9.180704e-03    8.801523e+05    1.244032e+00
   2.977720e-04    8.718608e+05    8.718597e+05    9.180704e-03    8.718608e+05    1.102368e+00
   2.996561e-04    8.636477e+05    8.636464e+05    9.180704e-03    8.636477e+05    1.311192e+00
   3.015520e-04    8.555119e+05    8.555104e+05    9.180704e-03    8.555119e+05    1.490348e+00
   3.034600e-04    8.474526e+05    8.474511e+05    9.180704e-03    8.474526e+05    1.532210e+00
   3.053801e-04    8.394691e+05    8.394676e+05    9.180704e-03    8.394691e+05    1.448072e+00
   3.073123e-04    8.315605e+05    8.315593e+05    9.180704e-03    8.315605e+05    1.241877e+00
   3.092567e-04    8.237264e+05    8.237255e+05    9.180704e-03    8.237264e+05    9.338969e-01
   3.112134e-04    8.159666e+05    8.159654e+05    9.180704e-03    8.159666e+05    1.237676e+00
