 # material = aluminum                
 # eff mass density (g/cc) =    2.70000000000000     
 # Zbar =    3.31556844525341     
#            r(a_B)                    ne_pa                     ne_scr                    ne_ion                    nefull                    neext 
        0.47615846309E+001        0.10318232550E-002        0.10318232550E-002        0.18453195927E-020        0.21357774599E-001        0.20325951344E-001
        0.47688876748E+001        0.10238712528E-002        0.10238712528E-002        0.17574648618E-020        0.21357774599E-001        0.20333903346E-001
        0.47761907188E+001        0.10159812781E-002        0.10159812781E-002        0.16737928217E-020        0.21357774599E-001        0.20341793321E-001
        0.47834937627E+001        0.10081528478E-002        0.10081528478E-002        0.15941043408E-020        0.21357774599E-001        0.20349621751E-001
        0.47907968066E+001        0.10003854827E-002        0.10003854827E-002        0.15182097673E-020        0.21357774599E-001        0.20357389116E-001
        0.47980998505E+001        0.99267870686E-003        0.99267870686E-003        0.14459284783E-020        0.21357774599E-001        0.20365095892E-001
        0.48054028944E+001        0.98503204810E-003        0.98503204810E-003        0.13770884500E-020        0.21357774599E-001        0.20372742551E-001
        0.48127059383E+001        0.97744503775E-003        0.97744503775E-003        0.13115258483E-020        0.21357774599E-001        0.20380329561E-001
        0.48200089822E+001        0.96991721066E-003        0.96991721066E-003        0.12490846386E-020        0.21357774599E-001        0.20387857388E-001
        0.48273120261E+001        0.96244810520E-003        0.96244810520E-003        0.11896162152E-020        0.21357774599E-001        0.20395326494E-001
        0.48346150701E+001        0.95503726320E-003        0.95503726320E-003        0.11329790467E-020        0.21357774599E-001        0.20402737336E-001
        0.48419181140E+001        0.94768422997E-003        0.94768422997E-003        0.10790383402E-020        0.21357774599E-001        0.20410090369E-001
        0.48492211579E+001        0.94038855422E-003        0.94038855422E-003        0.10276657198E-020        0.21357774599E-001        0.20417386045E-001
        0.48565242018E+001        0.93314978810E-003        0.93314978810E-003        0.97873892132E-021        0.21357774599E-001        0.20424624811E-001
        0.48638272457E+001        0.92596748715E-003        0.92596748715E-003        0.93214150149E-021        0.21357774599E-001        0.20431807112E-001
        0.48711302896E+001        0.91884121026E-003        0.91884121026E-003        0.88776256066E-021        0.21357774599E-001        0.20438933389E-001
        0.48784333335E+001        0.91177051967E-003        0.91177051967E-003        0.84549647893E-021        0.21357774599E-001        0.20446004079E-001
        0.48857363774E+001        0.90475498095E-003        0.90475498095E-003        0.80524266480E-021        0.21357774599E-001        0.20453019618E-001
        0.48930394214E+001        0.89779416295E-003        0.89779416295E-003        0.76690531580E-021        0.21357774599E-001        0.20459980436E-001
        0.49003424653E+001        0.89088763783E-003        0.89088763783E-003        0.73039319049E-021        0.21357774599E-001        0.20466886961E-001
        0.49076455092E+001        0.88403498097E-003        0.88403498097E-003        0.69561939130E-021        0.21357774599E-001        0.20473739618E-001
        0.49149485531E+001        0.87723577100E-003        0.87723577100E-003        0.66250115775E-021        0.21357774599E-001        0.20480538828E-001
        0.49222515970E+001        0.87048958975E-003        0.87048958975E-003        0.63095966947E-021        0.21357774599E-001        0.20487285009E-001
        0.49295546409E+001        0.86379602226E-003        0.86379602226E-003        0.60091985867E-021        0.21357774599E-001        0.20493978577E-001
        0.49368576848E+001        0.85715465671E-003        0.85715465671E-003        0.57231023143E-021        0.21357774599E-001        0.20500619942E-001
        0.49441607287E+001        0.85056508444E-003        0.85056508444E-003        0.54506269757E-021        0.21357774599E-001        0.20507209514E-001
        0.49514637727E+001        0.84402689992E-003        0.84402689992E-003        0.51911240863E-021        0.21357774599E-001        0.20513747699E-001
        0.49587668166E+001        0.83753970071E-003        0.83753970071E-003        0.49439760352E-021        0.21357774599E-001        0.20520234898E-001
        0.49660698605E+001        0.83110308745E-003        0.83110308745E-003        0.47085946153E-021        0.21357774599E-001        0.20526671511E-001
        0.49733729044E+001        0.82471666384E-003        0.82471666384E-003        0.44844196236E-021        0.21357774599E-001        0.20533057935E-001
        0.49806759483E+001        0.81838003663E-003        0.81838003663E-003        0.42709175278E-021        0.21357774599E-001        0.20539394562E-001
        0.49879789922E+001        0.81209281556E-003        0.81209281556E-003        0.40675801966E-021        0.21357774599E-001        0.20545681783E-001
        0.49952820361E+001        0.80585461341E-003        0.80585461341E-003        0.38739236905E-021        0.21357774599E-001        0.20551919985E-001
        0.50025850800E+001        0.79966504589E-003        0.79966504589E-003        0.36894871098E-021        0.21357774599E-001        0.20558109553E-001
        0.50098881240E+001        0.79352373168E-003        0.79352373168E-003        0.35138314982E-021        0.21357774599E-001        0.20564250867E-001
        0.50171911679E+001        0.78743029240E-003        0.78743029240E-003        0.33465387975E-021        0.21357774599E-001        0.20570344306E-001
        0.50244942118E+001        0.78138435258E-003        0.78138435258E-003        0.31872108531E-021        0.21357774599E-001        0.20576390246E-001
        0.50317972557E+001        0.77538553964E-003        0.77538553964E-003        0.30354684663E-021        0.21357774599E-001        0.20582389059E-001
        0.50391002996E+001        0.76943348386E-003        0.76943348386E-003        0.28909504917E-021        0.21357774599E-001        0.20588341115E-001
        0.50464033435E+001        0.76352781839E-003        0.76352781839E-003        0.27533129778E-021        0.21357774599E-001        0.20594246780E-001
        0.50537063874E+001        0.75766817919E-003        0.75766817919E-003        0.26222283487E-021        0.21357774599E-001        0.20600106420E-001
        0.50610094313E+001        0.75185420506E-003        0.75185420506E-003        0.24973846237E-021        0.21357774599E-001        0.20605920394E-001
        0.50683124753E+001        0.74608553757E-003        0.74608553757E-003        0.23784846758E-021        0.21357774599E-001        0.20611689061E-001
        0.50756155192E+001        0.74036182105E-003        0.74036182105E-003        0.22652455238E-021        0.21357774599E-001        0.20617412778E-001
        0.50829185631E+001        0.73468270261E-003        0.73468270261E-003        0.21573976592E-021        0.21357774599E-001        0.20623091896E-001
        0.50902216070E+001        0.72904783206E-003        0.72904783206E-003        0.20546844045E-021        0.21357774599E-001        0.20628726767E-001
        0.50975246509E+001        0.72345686196E-003        0.72345686196E-003        0.19568613027E-021        0.21357774599E-001        0.20634317737E-001
        0.51048276948E+001        0.71790944751E-003        0.71790944751E-003        0.18636955351E-021        0.21357774599E-001        0.20639865151E-001
        0.51121307387E+001        0.71240524664E-003        0.71240524664E-003        0.17749653675E-021        0.21357774599E-001        0.20645369352E-001
        0.51194337826E+001        0.70694391989E-003        0.70694391989E-003        0.16904596224E-021        0.21357774599E-001        0.20650830679E-001
        0.51267368266E+001        0.70152513045E-003        0.70152513045E-003        0.16099771762E-021        0.21357774599E-001        0.20656249468E-001
        0.51340398705E+001        0.69614854412E-003        0.69614854412E-003        0.15333264809E-021        0.21357774599E-001        0.20661626055E-001
        0.51413429144E+001        0.69081382931E-003        0.69081382931E-003        0.14603251079E-021        0.21357774599E-001        0.20666960770E-001
        0.51486459583E+001        0.68552065699E-003        0.68552065699E-003        0.13907993140E-021        0.21357774599E-001        0.20672253942E-001
        0.51559490022E+001        0.68026870069E-003        0.68026870069E-003        0.13245836279E-021        0.21357774599E-001        0.20677505898E-001
        0.51632520461E+001        0.67505763650E-003        0.67505763650E-003        0.12615204561E-021        0.21357774599E-001        0.20682716962E-001
        0.51705550900E+001        0.66988714299E-003        0.66988714299E-003        0.12014597083E-021        0.21357774599E-001        0.20687887456E-001
        0.51778581339E+001        0.66475690128E-003        0.66475690128E-003        0.11442584400E-021        0.21357774599E-001        0.20693017698E-001
        0.51851611779E+001        0.65966659495E-003        0.65966659495E-003        0.10897805119E-021        0.21357774599E-001        0.20698108004E-001
