 # material = aluminum                
 # eff mass density (g/cc) =    2.70000000000000     
 # Zbar =    2.88446135661227     
#            r(a_B)                    ne_pa                     ne_scr                    ne_ion                    nefull                    neext 
        0.10556661298E+000        0.85766474232E+002        0.37382262347E+000        0.85392651609E+002        0.85770008827E+002        0.35345943869E-002
        0.10570393539E+000        0.85557500816E+002        0.37351566648E+000        0.85183985149E+002        0.85561035420E+002        0.35346045162E-002
        0.10584134706E+000        0.85349128399E+002        0.37320909403E+000        0.84975919305E+002        0.85352663014E+002        0.35346146652E-002
        0.10597884798E+000        0.85141354943E+002        0.37290290540E+000        0.84768452037E+002        0.85144889568E+002        0.35346248340E-002
        0.10611643816E+000        0.84934178413E+002        0.37259709985E+000        0.84561581314E+002        0.84937713049E+002        0.35346350226E-002
        0.10625411760E+000        0.84727596787E+002        0.37229167669E+000        0.84355305111E+002        0.84731131433E+002        0.35346452311E-002
        0.10639188630E+000        0.84521608048E+002        0.37198663518E+000        0.84149621413E+002        0.84525142704E+002        0.35346554594E-002
        0.10652974425E+000        0.84316210187E+002        0.37168197461E+000        0.83944528213E+002        0.84319744853E+002        0.35346657076E-002
        0.10666769146E+000        0.84111401205E+002        0.37137769427E+000        0.83740023510E+002        0.84114935881E+002        0.35346759757E-002
        0.10680572793E+000        0.83907179108E+002        0.37107379346E+000        0.83536105314E+002        0.83910713794E+002        0.35346862638E-002
        0.10694385365E+000        0.83703541912E+002        0.37077027145E+000        0.83332771641E+002        0.83707076609E+002        0.35346965719E-002
        0.10708206863E+000        0.83500487641E+002        0.37046712754E+000        0.83130020514E+002        0.83504022348E+002        0.35347068999E-002
        0.10722037287E+000        0.83298014326E+002        0.37016436103E+000        0.82927849965E+002        0.83301549043E+002        0.35347172480E-002
        0.10735876637E+000        0.83096120005E+002        0.36986197121E+000        0.82726258034E+002        0.83099654733E+002        0.35347276161E-002
        0.10749724913E+000        0.82894802726E+002        0.36955995738E+000        0.82525242769E+002        0.82898337464E+002        0.35347380043E-002
        0.10763582114E+000        0.82694060542E+002        0.36925831884E+000        0.82324802223E+002        0.82697595291E+002        0.35347484126E-002
        0.10777448241E+000        0.82493891516E+002        0.36895705489E+000        0.82124934461E+002        0.82497426275E+002        0.35347588411E-002
        0.10791323293E+000        0.82294293718E+002        0.36865616483E+000        0.81925637553E+002        0.82297828487E+002        0.35347692897E-002
        0.10805207272E+000        0.82095265224E+002        0.36835564797E+000        0.81726909576E+002        0.82098800003E+002        0.35347797584E-002
        0.10819100176E+000        0.81896804119E+002        0.36805550361E+000        0.81528748616E+002        0.81900338910E+002        0.35347902474E-002
        0.10833002005E+000        0.81698908497E+002        0.36775573106E+000        0.81331152766E+002        0.81702443297E+002        0.35348007566E-002
        0.10846912761E+000        0.81501576456E+002        0.36745632964E+000        0.81134120126E+002        0.81505111267E+002        0.35348112861E-002
        0.10860832442E+000        0.81304806104E+002        0.36715729866E+000        0.80937648806E+002        0.81308340926E+002        0.35348218358E-002
        0.10874761049E+000        0.81108595556E+002        0.36685863742E+000        0.80741736919E+002        0.81112130389E+002        0.35348324059E-002
        0.10888698582E+000        0.80912942935E+002        0.36656034524E+000        0.80546382589E+002        0.80916477778E+002        0.35348429963E-002
        0.10902645041E+000        0.80717846368E+002        0.36626242145E+000        0.80351583947E+002        0.80721381222E+002        0.35348536071E-002
        0.10916600425E+000        0.80523303995E+002        0.36596486535E+000        0.80157339129E+002        0.80526838859E+002        0.35348642382E-002
        0.10930564735E+000        0.80329313958E+002        0.36566767628E+000        0.79963646281E+002        0.80332848833E+002        0.35348748898E-002
        0.10944537970E+000        0.80135874409E+002        0.36537085354E+000        0.79770503555E+002        0.80139409294E+002        0.35348855618E-002
        0.10958520132E+000        0.79942983506E+002        0.36507439647E+000        0.79577909110E+002        0.79946518403E+002        0.35348962543E-002
        0.10972511219E+000        0.79750639417E+002        0.36477830440E+000        0.79385861112E+002        0.79754174324E+002        0.35349069673E-002
        0.10986511232E+000        0.79558840313E+002        0.36448257664E+000        0.79194357736E+002        0.79562375230E+002        0.35349177008E-002
        0.11000520171E+000        0.79367584374E+002        0.36418721253E+000        0.79003397162E+002        0.79371119303E+002        0.35349284549E-002
        0.11014538035E+000        0.79176869789E+002        0.36389221140E+000        0.78812977578E+002        0.79180404728E+002        0.35349392295E-002
        0.11028564825E+000        0.78986694752E+002        0.36359757258E+000        0.78623097179E+002        0.78990229702E+002        0.35349500248E-002
        0.11042600541E+000        0.78797057463E+002        0.36330329541E+000        0.78433754167E+002        0.78800592423E+002        0.35349608407E-002
        0.11056645182E+000        0.78607956131E+002        0.36300937921E+000        0.78244946752E+002        0.78611491102E+002        0.35349716772E-002
        0.11070698750E+000        0.78419388972E+002        0.36271582334E+000        0.78056673148E+002        0.78422923954E+002        0.35349825344E-002
        0.11084761243E+000        0.78231354207E+002        0.36242262712E+000        0.77868931580E+002        0.78234889201E+002        0.35349934123E-002
        0.11098832661E+000        0.78043850067E+002        0.36212978990E+000        0.77681720277E+002        0.78047385071E+002        0.35350043110E-002
        0.11112913006E+000        0.77856874787E+002        0.36183731102E+000        0.77495037476E+002        0.77860409802E+002        0.35350152304E-002
        0.11127002276E+000        0.77670426610E+002        0.36154518983E+000        0.77308881420E+002        0.77673961636E+002        0.35350261706E-002
        0.11141100472E+000        0.77484503786E+002        0.36125342566E+000        0.77123250360E+002        0.77488038823E+002        0.35350371316E-002
        0.11155207594E+000        0.77299104571E+002        0.36096201788E+000        0.76938142553E+002        0.77302639619E+002        0.35350481135E-002
        0.11169323641E+000        0.77114227229E+002        0.36067096581E+000        0.76753556263E+002        0.77117762288E+002        0.35350591162E-002
        0.11183448614E+000        0.76929870030E+002        0.36038026883E+000        0.76569489761E+002        0.76933405100E+002        0.35350701399E-002
        0.11197582513E+000        0.76746031251E+002        0.36008992628E+000        0.76385941324E+002        0.76749566332E+002        0.35350811844E-002
        0.11211725338E+000        0.76562709174E+002        0.35979993750E+000        0.76202909237E+002        0.76566244267E+002        0.35350922499E-002
        0.11225877088E+000        0.76379902091E+002        0.35951030187E+000        0.76020391789E+002        0.76383437194E+002        0.35351033364E-002
        0.11240037764E+000        0.76197608297E+002        0.35922101873E+000        0.75838387279E+002        0.76201143412E+002        0.35351144439E-002
        0.11254207366E+000        0.76015826097E+002        0.35893208745E+000        0.75656894010E+002        0.76019361223E+002        0.35351255724E-002
        0.11268385894E+000        0.75834553799E+002        0.35864350738E+000        0.75475910292E+002        0.75838088936E+002        0.35351367219E-002
        0.11282573347E+000        0.75653789721E+002        0.35835527789E+000        0.75295434443E+002        0.75657324869E+002        0.35351478926E-002
        0.11296769726E+000        0.75473532184E+002        0.35806739833E+000        0.75115464786E+002        0.75477067343E+002        0.35351590843E-002
        0.11310975031E+000        0.75293779519E+002        0.35777986808E+000        0.74935999651E+002        0.75297314689E+002        0.35351702972E-002
        0.11325189261E+000        0.75114530061E+002        0.35749268650E+000        0.74757037374E+002        0.75118065242E+002        0.35351815313E-002
        0.11339412418E+000        0.74935782152E+002        0.35720585296E+000        0.74578576299E+002        0.74939317345E+002        0.35351927865E-002
        0.11353644500E+000        0.74757534140E+002        0.35691936683E+000        0.74400614774E+002        0.74761069344E+002        0.35352040630E-002
        0.11367885507E+000        0.74579784381E+002        0.35663322748E+000        0.74223151154E+002        0.74583319597E+002        0.35352153607E-002
