 # material = aluminum                
 # eff mass density (g/cc) =    2.70000000000000     
 # Zbar =    2.88757004311296     
#            r(a_B)                    ne_pa                     ne_scr                    ne_ion                    nefull                    neext 
        0.24551072845E+001        0.13894299328E-001        0.12638260297E-001        0.12560390310E-002        0.19664941773E-001        0.57706424453E-002
        0.24557693508E+001        0.13878194085E-001        0.12627325275E-001        0.12508688102E-002        0.19652262384E-001        0.57740682986E-002
        0.24564315064E+001        0.13862107272E-001        0.12616394161E-001        0.12457131106E-002        0.19639604194E-001        0.57774969224E-002
        0.24570937511E+001        0.13846038867E-001        0.12605466958E-001        0.12405719091E-002        0.19626967186E-001        0.57809283192E-002
        0.24577560852E+001        0.13829988848E-001        0.12594543665E-001        0.12354451825E-002        0.19614351339E-001        0.57843624916E-002
        0.24584185085E+001        0.13813957193E-001        0.12583624286E-001        0.12303329076E-002        0.19601756636E-001        0.57877994422E-002
        0.24590810211E+001        0.13797943882E-001        0.12572708820E-001        0.12252350614E-002        0.19589183055E-001        0.57912391736E-002
        0.24597436229E+001        0.13781948891E-001        0.12561797270E-001        0.12201516208E-002        0.19576630579E-001        0.57946816883E-002
        0.24604063140E+001        0.13765972199E-001        0.12550889636E-001        0.12150825625E-002        0.19564099188E-001        0.57981269890E-002
        0.24610690943E+001        0.13750013784E-001        0.12539985921E-001        0.12100278637E-002        0.19551588863E-001        0.58015750782E-002
        0.24617319639E+001        0.13734073626E-001        0.12529086124E-001        0.12049875013E-002        0.19539099584E-001        0.58050259586E-002
        0.24623949227E+001        0.13718151701E-001        0.12518190249E-001        0.11999614522E-002        0.19526631333E-001        0.58084796326E-002
        0.24630579709E+001        0.13702247989E-001        0.12507298295E-001        0.11949496934E-002        0.19514184091E-001        0.58119361030E-002
        0.24637211082E+001        0.13686362467E-001        0.12496410265E-001        0.11899522021E-002        0.19501757839E-001        0.58153953723E-002
        0.24643843348E+001        0.13670495115E-001        0.12485526160E-001        0.11849689551E-002        0.19489352558E-001        0.58188574431E-002
        0.24650476507E+001        0.13654645910E-001        0.12474645980E-001        0.11799999298E-002        0.19476968228E-001        0.58223223182E-002
        0.24657110559E+001        0.13638814832E-001        0.12463769729E-001        0.11750451030E-002        0.19464604832E-001        0.58257900000E-002
        0.24663745503E+001        0.13623001858E-001        0.12452897406E-001        0.11701044519E-002        0.19452262349E-001        0.58292604912E-002
        0.24670381339E+001        0.13607206968E-001        0.12442029014E-001        0.11651779538E-002        0.19439940762E-001        0.58327337944E-002
        0.24677018068E+001        0.13591430139E-001        0.12431164553E-001        0.11602655857E-002        0.19427640051E-001        0.58362099122E-002
        0.24683655690E+001        0.13575671351E-001        0.12420304026E-001        0.11553673248E-002        0.19415360198E-001        0.58396888473E-002
        0.24690294204E+001        0.13559930582E-001        0.12409447434E-001        0.11504831483E-002        0.19403101184E-001        0.58431706022E-002
        0.24696933611E+001        0.13544207811E-001        0.12398594777E-001        0.11456130335E-002        0.19390862990E-001        0.58466551797E-002
        0.24703573910E+001        0.13528503016E-001        0.12387746058E-001        0.11407569576E-002        0.19378645598E-001        0.58501425823E-002
        0.24710215102E+001        0.13512816176E-001        0.12376901278E-001        0.11359148979E-002        0.19366448989E-001        0.58536328128E-002
        0.24716857187E+001        0.13497147270E-001        0.12366060438E-001        0.11310868316E-002        0.19354273144E-001        0.58571258736E-002
        0.24723500164E+001        0.13481496277E-001        0.12355223540E-001        0.11262727362E-002        0.19342118044E-001        0.58606217676E-002
        0.24730144034E+001        0.13465863175E-001        0.12344390586E-001        0.11214725888E-002        0.19329983672E-001        0.58641204973E-002
        0.24736788796E+001        0.13450247943E-001        0.12333561576E-001        0.11166863670E-002        0.19317870009E-001        0.58676220654E-002
        0.24743434451E+001        0.13434650561E-001        0.12322736513E-001        0.11119140480E-002        0.19305777035E-001        0.58711264745E-002
        0.24750080998E+001        0.13419071007E-001        0.12311915397E-001        0.11071556092E-002        0.19293704734E-001        0.58746337274E-002
        0.24756728438E+001        0.13403509259E-001        0.12301098231E-001        0.11024110281E-002        0.19281653086E-001        0.58781438266E-002
        0.24763376771E+001        0.13387965298E-001        0.12290285016E-001        0.10976802821E-002        0.19269622073E-001        0.58816567747E-002
        0.24770025996E+001        0.13372439102E-001        0.12279475753E-001        0.10929633487E-002        0.19257611676E-001        0.58851725746E-002
        0.24776676113E+001        0.13356930649E-001        0.12268670444E-001        0.10882602053E-002        0.19245621878E-001        0.58886912289E-002
        0.24783327124E+001        0.13341439919E-001        0.12257869090E-001        0.10835708295E-002        0.19233652659E-001        0.58922127401E-002
        0.24789979026E+001        0.13325966892E-001        0.12247071693E-001        0.10788951987E-002        0.19221704003E-001        0.58957371111E-002
        0.24796631822E+001        0.13310511545E-001        0.12236278254E-001        0.10742332906E-002        0.19209775890E-001        0.58992643445E-002
        0.24803285510E+001        0.13295073859E-001        0.12225488776E-001        0.10695850827E-002        0.19197868302E-001        0.59027944430E-002
        0.24809940090E+001        0.13279653812E-001        0.12214703259E-001        0.10649505525E-002        0.19185981221E-001        0.59063274092E-002
        0.24816595564E+001        0.13264251383E-001        0.12203921705E-001        0.10603296777E-002        0.19174114629E-001        0.59098632459E-002
        0.24823251929E+001        0.13248866552E-001        0.12193144116E-001        0.10557224359E-002        0.19162268508E-001        0.59134019558E-002
        0.24829909188E+001        0.13233499298E-001        0.12182370494E-001        0.10511288047E-002        0.19150442840E-001        0.59169435415E-002
        0.24836567338E+001        0.13218149601E-001        0.12171600839E-001        0.10465487618E-002        0.19138637606E-001        0.59204880057E-002
        0.24843226382E+001        0.13202817439E-001        0.12160835154E-001        0.10419822850E-002        0.19126852790E-001        0.59240353511E-002
        0.24849886318E+001        0.13187502791E-001        0.12150073439E-001        0.10374293518E-002        0.19115088372E-001        0.59275855805E-002
        0.24856547146E+001        0.13172205638E-001        0.12139315698E-001        0.10328899400E-002        0.19103344335E-001        0.59311386966E-002
        0.24863208868E+001        0.13156925958E-001        0.12128561931E-001        0.10283640274E-002        0.19091620660E-001        0.59346947020E-002
        0.24869871481E+001        0.13141663731E-001        0.12117812140E-001        0.10238515918E-002        0.19079917331E-001        0.59382535996E-002
        0.24876534988E+001        0.13126418937E-001        0.12107066326E-001        0.10193526109E-002        0.19068234329E-001        0.59418153919E-002
        0.24883199386E+001        0.13111191554E-001        0.12096324492E-001        0.10148670625E-002        0.19056571636E-001        0.59453800818E-002
        0.24889864678E+001        0.13095981563E-001        0.12085586638E-001        0.10103949244E-002        0.19044929235E-001        0.59489476720E-002
        0.24896530862E+001        0.13080788942E-001        0.12074852767E-001        0.10059361745E-002        0.19033307107E-001        0.59525181651E-002
        0.24903197939E+001        0.13065613671E-001        0.12064122881E-001        0.10014907907E-002        0.19021705235E-001        0.59560915640E-002
        0.24909865908E+001        0.13050455731E-001        0.12053396980E-001        0.99705875087E-003        0.19010123602E-001        0.59596678712E-002
        0.24916534769E+001        0.13035315100E-001        0.12042675067E-001        0.99264003285E-003        0.18998562189E-001        0.59632470897E-002
        0.24923204524E+001        0.13020191758E-001        0.12031957143E-001        0.98823461460E-003        0.18987020980E-001        0.59668292221E-002
        0.24929875171E+001        0.13005085684E-001        0.12021243210E-001        0.98384247406E-003        0.18975499956E-001        0.59704142712E-002
        0.24936546710E+001        0.12989996859E-001        0.12010533270E-001        0.97946358919E-003        0.18963999099E-001        0.59740022397E-002
