 # material = aluminum                
 # eff mass density (g/cc) =    2.70000000000000     
 # Zbar =    3.00051477906058     
#  All densities are *4*pi*r^2
#            r(a_B)                    ne_pa                     ne_scr                    ne_ion                   ne_full                   ne_ext 
        0.59532563396E+001       -0.78633520065E-002       -0.78633520065E-002        0.11959010995E-016        0.80734793731E+001        0.80813427251E+001
        0.59555617927E+001       -0.78153900133E-002       -0.78153900133E-002        0.11666227995E-016        0.80799076744E+001        0.80877230644E+001
        0.59578676922E+001       -0.77671763931E-002       -0.77671763931E-002        0.11380559038E-016        0.80863392136E+001        0.80941063900E+001
        0.59601740379E+001       -0.77187138785E-002       -0.77187138785E-002        0.11101832596E-016        0.80927739914E+001        0.81004927052E+001
        0.59624808300E+001       -0.76700051955E-002       -0.76700051955E-002        0.10829881246E-016        0.80992120080E+001        0.81068820132E+001
        0.59647880683E+001       -0.76210530631E-002       -0.76210530631E-002        0.10564541570E-016        0.81056532642E+001        0.81132743172E+001
        0.59670957530E+001       -0.75718601936E-002       -0.75718601936E-002        0.10305654061E-016        0.81120977603E+001        0.81196696205E+001
        0.59694038840E+001       -0.75224292924E-002       -0.75224292924E-002        0.10053063030E-016        0.81185454970E+001        0.81260679263E+001
        0.59717124614E+001       -0.74727630582E-002       -0.74727630582E-002        0.98066165135E-017        0.81249964748E+001        0.81324692378E+001
        0.59740214850E+001       -0.74228641826E-002       -0.74228641826E-002        0.95661661895E-017        0.81314506942E+001        0.81388735584E+001
        0.59763309550E+001       -0.73727353504E-002       -0.73727353504E-002        0.93315672863E-017        0.81379081558E+001        0.81452808911E+001
        0.59786408713E+001       -0.73223792396E-002       -0.73223792396E-002        0.91026785008E-017        0.81443688601E+001        0.81516912394E+001
        0.59809512339E+001       -0.72717985210E-002       -0.72717985210E-002        0.88793619150E-017        0.81508328078E+001        0.81581046064E+001
        0.59832620428E+001       -0.72209958588E-002       -0.72209958588E-002        0.86614829162E-017        0.81572999995E+001        0.81645209953E+001
        0.59855732980E+001       -0.71699739098E-002       -0.71699739098E-002        0.84489101180E-017        0.81637704356E+001        0.81709404095E+001
        0.59878849996E+001       -0.71187353241E-002       -0.71187353241E-002        0.82415152840E-017        0.81702441169E+001        0.81773628522E+001
        0.59901971474E+001       -0.70672827446E-002       -0.70672827446E-002        0.80391732522E-017        0.81767210439E+001        0.81837883266E+001
        0.59925097416E+001       -0.70156188073E-002       -0.70156188073E-002        0.78417618626E-017        0.81832012173E+001        0.81902168361E+001
        0.59948227821E+001       -0.69637461411E-002       -0.69637461411E-002        0.76491618855E-017        0.81896846376E+001        0.81966483838E+001
        0.59971362689E+001       -0.69116673677E-002       -0.69116673677E-002        0.74612569516E-017        0.81961713056E+001        0.82030829730E+001
        0.59994502021E+001       -0.68593851019E-002       -0.68593851019E-002        0.72779334843E-017        0.82026612219E+001        0.82095206070E+001
        0.60017645815E+001       -0.68069019512E-002       -0.68069019512E-002        0.70990806327E-017        0.82091543870E+001        0.82159612890E+001
        0.60040794073E+001       -0.67542205160E-002       -0.67542205160E-002        0.69245902073E-017        0.82156508018E+001        0.82224050223E+001
        0.60063946794E+001       -0.67013433896E-002       -0.67013433896E-002        0.67543566163E-017        0.82221504668E+001        0.82288518102E+001
        0.60087103978E+001       -0.66482731581E-002       -0.66482731581E-002        0.65882768035E-017        0.82286533828E+001        0.82353016559E+001
        0.60110265625E+001       -0.65950124003E-002       -0.65950124003E-002        0.64262501884E-017        0.82351595504E+001        0.82417545628E+001
        0.60133431736E+001       -0.65415636880E-002       -0.65415636880E-002        0.62681786069E-017        0.82416689703E+001        0.82482105340E+001
        0.60156602309E+001       -0.64879295855E-002       -0.64879295855E-002        0.61139662537E-017        0.82481816432E+001        0.82546695728E+001
        0.60179777346E+001       -0.64341126501E-002       -0.64341126501E-002        0.59635196264E-017        0.82546975699E+001        0.82611316825E+001
        0.60202956846E+001       -0.63801154316E-002       -0.63801154316E-002        0.58167474699E-017        0.82612167510E+001        0.82675968665E+001
        0.60226140809E+001       -0.63259404726E-002       -0.63259404726E-002        0.56735607236E-017        0.82677391874E+001        0.82740651278E+001
        0.60249329236E+001       -0.62715903085E-002       -0.62715903085E-002        0.55338724685E-017        0.82742648796E+001        0.82805364699E+001
        0.60272522125E+001       -0.62170674672E-002       -0.62170674672E-002        0.53975978765E-017        0.82807938286E+001        0.82870108961E+001
        0.60295719478E+001       -0.61623744693E-002       -0.61623744693E-002        0.52646541600E-017        0.82873260350E+001        0.82934884094E+001
        0.60318921294E+001       -0.61075138282E-002       -0.61075138282E-002        0.51349605239E-017        0.82938614996E+001        0.82999690134E+001
        0.60342127573E+001       -0.60524880496E-002       -0.60524880496E-002        0.50084381174E-017        0.83004002231E+001        0.83064527112E+001
        0.60365338315E+001       -0.59972996321E-002       -0.59972996321E-002        0.48850099879E-017        0.83069422064E+001        0.83129395060E+001
        0.60388553520E+001       -0.59419510668E-002       -0.59419510668E-002        0.47646010355E-017        0.83134874503E+001        0.83194294013E+001
        0.60411773189E+001       -0.58864448373E-002       -0.58864448373E-002        0.46471379690E-017        0.83200359555E+001        0.83259224003E+001
        0.60434997320E+001       -0.58307834197E-002       -0.58307834197E-002        0.45325492625E-017        0.83265877228E+001        0.83324185062E+001
        0.60458225915E+001       -0.57749692828E-002       -0.57749692828E-002        0.44207651132E-017        0.83331427531E+001        0.83389177224E+001
        0.60481458973E+001       -0.57190048879E-002       -0.57190048879E-002        0.43117174004E-017        0.83397010472E+001        0.83454200521E+001
        0.60504696495E+001       -0.56628926887E-002       -0.56628926887E-002        0.42053396449E-017        0.83462626059E+001        0.83519254985E+001
        0.60527938479E+001       -0.56066351313E-002       -0.56066351313E-002        0.41015669702E-017        0.83528274300E+001        0.83584340651E+001
        0.60551184927E+001       -0.55502346546E-002       -0.55502346546E-002        0.40003360641E-017        0.83593955205E+001        0.83649457551E+001
        0.60574435837E+001       -0.54936936896E-002       -0.54936936896E-002        0.39015851410E-017        0.83659668781E+001        0.83714605717E+001
        0.60597691211E+001       -0.54370146600E-002       -0.54370146600E-002        0.38052539055E-017        0.83725415037E+001        0.83779785183E+001
        0.60620951049E+001       -0.53801999817E-002       -0.53801999817E-002        0.37112835170E-017        0.83791193982E+001        0.83844995982E+001
        0.60644215349E+001       -0.53232520632E-002       -0.53232520632E-002        0.36196165545E-017        0.83857005625E+001        0.83910238145E+001
        0.60667484112E+001       -0.52661733052E-002       -0.52661733052E-002        0.35301969828E-017        0.83922849974E+001        0.83975511707E+001
        0.60690757339E+001       -0.52089661010E-002       -0.52089661010E-002        0.34429701195E-017        0.83988727040E+001        0.84040816701E+001
        0.60714035029E+001       -0.51516328361E-002       -0.51516328361E-002        0.33578826023E-017        0.84054636829E+001        0.84106153158E+001
        0.60737317182E+001       -0.50941758883E-002       -0.50941758883E-002        0.32748823573E-017        0.84120579353E+001        0.84171521112E+001
        0.60760603798E+001       -0.50365976279E-002       -0.50365976279E-002        0.31939185687E-017        0.84186554620E+001        0.84236920596E+001
        0.60783894877E+001       -0.49789004173E-002       -0.49789004173E-002        0.31149416480E-017        0.84252562638E+001        0.84302351643E+001
        0.60807190420E+001       -0.49210866115E-002       -0.49210866115E-002        0.30379032051E-017        0.84318603419E+001        0.84367814285E+001
        0.60830490425E+001       -0.48631585576E-002       -0.48631585576E-002        0.29627560190E-017        0.84384676971E+001        0.84433308557E+001
        0.60853794894E+001       -0.48051185949E-002       -0.48051185949E-002        0.28894540105E-017        0.84450783303E+001        0.84498834489E+001
        0.60877103826E+001       -0.47469690550E-002       -0.47469690550E-002        0.28179522143E-017        0.84516922426E+001        0.84564392117E+001
        0.60900417222E+001       -0.46887122619E-002       -0.46887122619E-002        0.27482067522E-017        0.84583094349E+001        0.84629981472E+001
        0.60923735080E+001       -0.46303505316E-002       -0.46303505316E-002        0.26801748075E-017        0.84649299082E+001        0.84695602588E+001
        0.60947057402E+001       -0.45718861726E-002       -0.45718861726E-002        0.26138145993E-017        0.84715536635E+001        0.84761255497E+001
        0.60970384186E+001       -0.45133214853E-002       -0.45133214853E-002        0.25490853573E-017        0.84781807017E+001        0.84826940232E+001
        0.60993715434E+001       -0.44546587625E-002       -0.44546587625E-002        0.24859472981E-017        0.84848110239E+001        0.84892656827E+001
        0.61017051145E+001       -0.43959002891E-002       -0.43959002891E-002        0.24243616013E-017        0.84914446311E+001        0.84958405314E+001
        0.61040391320E+001       -0.43370483422E-002       -0.43370483422E-002        0.23642903860E-017        0.84980815243E+001        0.85024185726E+001
        0.61063735957E+001       -0.42781051909E-002       -0.42781051909E-002        0.23056966889E-017        0.85047217045E+001        0.85089998097E+001
